index,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
BCIN_01g00010,34.948043538422674,1.5161667049498808,0.3803828055018312,3.9858970569125316,6.722565546192642e-05,0.0004115379256104017,UP
BCIN_01g00020,9.117453537759589,0.4895459442298012,0.6285233515048991,0.7788826669011761,0.4360488352074178,0.5879310137628104,NOT_SIGNIFICANT
BCIN_01g00030,30.63099522534634,1.3584700120637483,0.538696556365586,2.5217722222486674,0.011676528957704983,0.03562673961091148,UP
BCIN_01g00040,29.523023845469407,0.8868421183451451,0.4913267528322504,1.8049945646821564,0.07107553257554322,0.1543087220390083,NOT_SIGNIFICANT
BCIN_01g00050,56.02660747905847,0.06510477506963613,0.30700219306486914,0.2120661563348493,0.8320554225246893,0.8953266798783657,NOT_SIGNIFICANT
BCIN_01g00060,146.05381083358995,0.47689517988999575,0.23888627040333849,1.9963272861382955,0.045898309864602874,0.10960790415427552,NOT_SIGNIFICANT
BCIN_01g00070,973.2615555989356,-0.1326120658117611,0.16713050015029016,-0.7934641833328522,0.4275074289158277,0.5802671528728973,NOT_SIGNIFICANT
BCIN_01g00080,173.51041127430378,0.4549500541374455,0.3043432509139636,1.4948583639400557,0.134951410517697,0.2516487542057002,NOT_SIGNIFICANT
BCIN_01g00090,116.21938946650693,1.1971977089995782,0.24986561743116922,4.791366340466477,1.6564935484738514e-06,1.4244765367983608e-05,UP
BCIN_01g00100,2.7326403384317572,1.073536198827844,1.2338549579228895,0.8700667707613453,0.38426391578988073,,NOT_SIGNIFICANT
BCIN_01g00110,3.4240929040135324,0.25589388568182353,1.1853773320752494,0.21587546746302977,0.82908482035564,,NOT_SIGNIFICANT
BCIN_01g00120,47.774864424090474,0.37583773274873483,0.2915743114526493,1.2889946678645237,0.1973999403154445,0.33518947897267953,NOT_SIGNIFICANT
BCIN_01g00130,202.30753512136366,0.22329184525314416,0.2615752620908009,0.8536428233631385,0.3933029233737274,0.5468438276269337,NOT_SIGNIFICANT
BCIN_01g00140,188.12867519185633,0.44969664603245985,0.2235152588041267,2.0119281718772624,0.044227509199868495,0.10627536991859948,NOT_SIGNIFICANT
BCIN_01g00150,1.8148165524055913,-0.7255274303892737,1.3181960649754834,-0.5503941709936507,0.5820490458472745,,NOT_SIGNIFICANT
BCIN_01g00160,427.10178024756414,0.4483497716155336,0.2819173022004731,1.590359187307735,0.1117538643147591,0.21825796322616167,NOT_SIGNIFICANT
BCIN_01g00170,7674.3636719728165,-0.053145873290799533,0.16950898524595298,-0.31352835493461484,0.7538792817133771,0.8433391736989916,NOT_SIGNIFICANT
BCIN_01g00180,387.34538474141095,0.7416450159411154,0.19295104812076824,3.8436951919375897,0.00012119552030934337,0.000692545830339105,UP
BCIN_01g00190,721.9601786891229,-0.5010097097038374,0.18988774794732577,-2.6384520071448523,0.008328548822104518,0.02676490430962377,DOWN
BCIN_01g00200,319.51797695312064,-0.2564490681999642,0.2037149080816587,-1.2588625477383675,0.20807998350800994,0.3490587173700691,NOT_SIGNIFICANT
BCIN_01g00210,1653.2374480260385,0.6131299949368225,0.20493946109756794,2.9917615263217776,0.0027737284365168245,0.01056277399553468,UP
BCIN_01g00220,1101.5311553694469,0.43678386987199525,0.22826968588108487,1.9134554296426993,0.055689774154314864,0.1273460405087841,NOT_SIGNIFICANT
BCIN_01g00230,456.30845749699483,-0.09127567758594264,0.17246761180198092,-0.529233730509013,0.5966433204319237,0.7274201097211712,NOT_SIGNIFICANT
BCIN_01g00240,33.967785615065004,0.5714742722185994,0.4107630357128101,1.3912504839363211,0.16414948332198986,0.29205465134643416,NOT_SIGNIFICANT
BCIN_01g00250,75.13782251302422,-0.25719385178299126,0.25643402621492256,-1.0029630450345612,0.3158786919670702,0.47047227904141364,NOT_SIGNIFICANT
BCIN_01g00260,88.51175262436864,-0.8347156035304543,0.3064611998592663,-2.7237236032286436,0.006455050301227831,0.021605493242778415,DOWN
BCIN_01g00270,438.97876209888096,0.19287540350949828,0.17135077607883947,1.1256173326040566,0.260327528385603,0.4103688064225547,NOT_SIGNIFICANT
BCIN_01g00280,1264.9200425227364,0.2457946307267254,0.15072215603101902,1.6307796889273545,0.10293681467480022,0.20529484510635782,NOT_SIGNIFICANT
